date,close,pct_change,main_net_inflow,main_net_inflow_pct,super_large_net,super_large_pct,large_net,large_pct,medium_net,medium_pct,small_net,small_pct,stock_code
2025-12-26,29.1,-0.34,-31990354.0,-3.78,-37738138.0,-4.45,5747784.0,0.68,14047898.0,1.66,17942456.0,2.12,600887
2025-12-29,28.87,-0.79,-108686378.0,-9.93,-53195178.0,-4.86,-55491200.0,-5.07,31933360.0,2.92,76753011.0,7.01,600887
2025-12-30,28.69,-0.62,-7319273.0,-0.65,5224007.0,0.47,-12543280.0,-1.12,-47895152.0,-4.27,55214425.0,4.92,600887
2025-12-31,28.6,-0.31,-2724457.0,-0.36,13499888.0,1.77,-16224345.0,-2.12,-36478965.0,-4.77,39203428.0,5.13,600887
2026-01-05,28.61,0.03,85241243.0,5.99,-21576338.0,-1.52,106817581.0,7.51,29450144.0,2.07,-114691392.0,-8.06,600887
2026-01-06,28.62,0.03,6686537.0,0.47,-61950199.0,-4.38,68636736.0,4.85,83225888.0,5.89,-89912448.0,-6.36,600887
2026-01-07,28.42,-0.7,77614977.0,6.65,-5294200.0,-0.45,82909177.0,7.11,21989136.0,1.89,-99604112.0,-8.54,600887
2026-01-08,27.26,-4.08,-167914816.0,-3.76,-240871376.0,-5.39,72956560.0,1.63,14398384.0,0.32,153516432.0,3.43,600887
2026-01-09,27.68,1.54,198910336.0,8.29,136745488.0,5.7,62164848.0,2.59,-234164688.0,-9.76,35254352.0,1.47,600887
2026-01-12,27.74,0.22,-65571808.0,-3.89,48066736.0,2.85,-113638544.0,-6.74,71572240.0,4.25,-6000432.0,-0.36,600887
2026-01-13,27.53,-0.76,-41006721.0,-2.65,30502495.0,1.97,-71509216.0,-4.62,35386352.0,2.29,5620368.0,0.36,600887
2026-01-14,27.4,-0.47,55391096.0,3.28,24933544.0,1.48,30457552.0,1.8,59461072.0,3.52,-114852176.0,-6.8,600887
2026-01-15,27.22,-0.66,38090369.0,2.88,-36601359.0,-2.77,74691728.0,5.66,14919328.0,1.13,-53009696.0,-4.01,600887
2026-01-16,26.97,-0.92,-16049802.0,-1.01,-113775914.0,-7.14,97726112.0,6.13,-18551008.0,-1.16,34600784.0,2.17,600887
2026-01-19,27.09,0.44,8734551.0,0.7,9910250.0,0.8,-1175699.0,-0.09,-9648576.0,-0.78,914016.0,0.07,600887
2026-01-20,27.18,0.33,91011217.0,6.98,25200378.0,1.93,65810839.0,5.05,-29869216.0,-2.29,-61142000.0,-4.69,600887
2026-01-21,26.84,-1.25,25782023.0,1.33,22538807.0,1.16,3243216.0,0.17,-15841664.0,-0.82,-9940352.0,-0.51,600887
2026-01-22,26.81,-0.11,271775188.0,18.77,89365060.0,6.17,182410128.0,12.6,-138666208.0,-9.58,-133108976.0,-9.2,600887
2026-01-23,26.82,0.04,110103603.0,6.24,107093347.0,6.07,3010256.0,0.17,-16269280.0,-0.92,-93834320.0,-5.31,600887
2026-01-26,26.68,-0.52,34422339.0,1.69,-9301405.0,-0.46,43723744.0,2.15,24226272.0,1.19,-58648592.0,-2.89,600887
2026-01-27,26.37,-1.16,-7610837.0,-0.42,33448475.0,1.86,-41059312.0,-2.28,79068496.0,4.4,-71457664.0,-3.97,600887
2026-01-28,26.14,-0.87,33775275.0,1.58,3626027.0,0.17,30149248.0,1.41,-71716624.0,-3.35,37941344.0,1.77,600887
2026-01-29,26.83,2.64,-243908400.0,-6.38,8156032.0,0.21,-252064432.0,-6.59,100878784.0,2.64,143029616.0,3.74,600887
2026-01-30,26.34,-1.83,72111376.0,3.5,73836416.0,3.58,-1725040.0,-0.08,-149648688.0,-7.26,77537296.0,3.76,600887
2026-02-02,26.45,0.42,103907488.0,5.26,111752992.0,5.66,-7845504.0,-0.4,-148978816.0,-7.54,45071328.0,2.28,600887
2026-02-03,26.6,0.57,-35553114.0,-2.34,-32028490.0,-2.11,-3524624.0,-0.23,-1097344.0,-0.07,36650448.0,2.41,600887
2026-02-04,27.01,1.54,197875814.0,12.08,143305814.0,8.75,54570000.0,3.33,-139693200.0,-8.53,-58182608.0,-3.55,600887
2026-02-05,27.21,0.74,203206534.0,11.07,189679494.0,10.33,13527040.0,0.74,-119397792.0,-6.51,-83808736.0,-4.57,600887
2026-02-06,27.08,-0.48,-40234708.0,-2.61,-72375140.0,-4.7,32140432.0,2.09,-44865488.0,-2.91,85100208.0,5.52,600887
2026-02-09,27.08,0.0,4369089.0,0.37,34688673.0,2.97,-30319584.0,-2.6,-23573936.0,-2.02,19204841.0,1.64,600887
2026-02-10,26.75,-1.22,-125235306.0,-8.29,-24162474.0,-1.6,-101072832.0,-6.69,27215568.0,1.8,98019728.0,6.49,600887
2026-02-11,26.87,0.45,-30909872.0,-3.15,19676849.0,2.0,-50586721.0,-5.15,-27237600.0,-2.77,58147477.0,5.92,600887
2026-02-12,26.61,-0.97,-77291069.0,-8.42,-96330384.0,-10.5,19039315.0,2.07,30855536.0,3.36,46435531.0,5.06,600887
2026-02-13,26.48,-0.49,72470253.0,8.15,115514942.0,13.0,-43044689.0,-4.84,-58408933.0,-6.57,-14061320.0,-1.58,600887
2025-08-20,39.45,1.13,82254383.0,8.6,70750524.0,7.4,11503859.0,1.2,-30122912.0,-3.15,-52131485.0,-5.45,600893
2025-08-21,39.68,0.58,46484658.0,3.79,61963922.0,5.05,-15479264.0,-1.26,-22832208.0,-1.86,-23652432.0,-1.93,600893
2025-08-22,40.81,2.85,164246965.0,11.48,179980597.0,12.58,-15733632.0,-1.1,-110176720.0,-7.7,-54070256.0,-3.78,600893
2025-08-25,41.45,1.57,33923832.0,2.27,21703608.0,1.45,12220224.0,0.82,-31384272.0,-2.1,-2539568.0,-0.17,600893
2025-08-26,40.78,-1.62,-161475029.0,-14.74,-122403237.0,-11.17,-39071792.0,-3.57,61580096.0,5.62,99894936.0,9.12,600893
2025-08-27,39.66,-2.75,-168051736.0,-12.52,-158555496.0,-11.81,-9496240.0,-0.71,4397168.0,0.33,163654547.0,12.19,600893
2025-08-28,40.23,1.44,-37685141.0,-3.14,-10575189.0,-0.88,-27109952.0,-2.26,-18483328.0,-1.54,56168448.0,4.68,600893
2025-08-29,40.37,0.35,-77350574.0,-6.44,-45442590.0,-3.78,-31907984.0,-2.66,12548816.0,1.04,64801774.0,5.4,600893
2025-09-01,40.23,-0.35,-105944016.0,-6.96,-58557696.0,-3.85,-47386320.0,-3.11,50713104.0,3.33,55230896.0,3.63,600893
2025-09-02,39.74,-1.22,-145859846.0,-11.73,-73511040.0,-5.91,-72348806.0,-5.82,37396224.0,3.01,108463632.0,8.72,600893
2025-09-03,38.28,-3.67,-228570994.0,-12.8,-114477138.0,-6.41,-114093856.0,-6.39,9661168.0,0.54,218909824.0,12.26,600893
2025-09-04,37.24,-2.72,-143603784.0,-12.28,-97853304.0,-8.37,-45750480.0,-3.91,-3441840.0,-0.29,147045616.0,12.57,600893
2025-09-05,37.43,0.51,-53685795.0,-7.18,-18809204.0,-2.52,-34876591.0,-4.66,2101763.0,0.28,51584031.0,6.9,600893
2025-09-08,37.58,0.4,-80623404.0,-11.81,-41746438.0,-6.11,-38876966.0,-5.69,16502818.0,2.42,64120586.0,9.39,600893
2025-09-09,37.22,-0.96,-36447374.0,-5.96,-17020253.0,-2.78,-19427121.0,-3.18,21002386.0,3.44,15444988.0,2.53,600893
2025-09-10,37.18,-0.11,-113340540.0,-15.44,-133705336.0,-18.22,20364796.0,2.77,32283908.0,4.4,81056632.0,11.04,600893
2025-09-11,37.79,1.64,-77401816.0,-8.3,-77191784.0,-8.28,-210032.0,-0.02,18384736.0,1.97,59017074.0,6.33,600893
2025-09-12,37.82,0.08,-69167187.0,-8.54,-3571634.0,-0.44,-65595553.0,-8.1,10846176.0,1.34,58321010.0,7.2,600893
2025-09-15,37.48,-0.9,-9165711.0,-1.96,9269173.0,1.98,-18434884.0,-3.94,-9581486.0,-2.05,18747197.0,4.01,600893
2025-09-16,37.05,-1.15,-72122414.0,-14.78,-61818501.0,-12.67,-10303913.0,-2.11,3879682.0,0.79,68242733.0,13.98,600893
2025-09-17,37.05,0.0,-45024048.0,-8.87,-26017634.0,-5.12,-19006414.0,-3.74,3222996.0,0.63,41801052.0,8.23,600893
2025-09-18,36.95,-0.27,-10680538.0,-1.15,-11160471.0,-1.2,479933.0,0.05,9460416.0,1.02,1220133.0,0.13,600893
2025-09-19,38.05,2.98,59978363.0,4.4,-31523765.0,-2.31,91502128.0,6.71,2708976.0,0.2,-62687344.0,-4.6,600893
2025-09-22,37.61,-1.16,-36514410.0,-6.16,-20912067.0,-3.53,-15602343.0,-2.63,11467190.0,1.94,25047219.0,4.23,600893
2025-09-23,37.93,0.85,49915868.0,5.53,33372755.0,3.7,16543113.0,1.83,-1105225.0,-0.12,-48810641.0,-5.41,600893
2025-09-24,38.12,0.5,49861965.0,7.21,8009238.0,1.16,41852727.0,6.06,-22732232.0,-3.29,-27129733.0,-3.93,600893
2025-09-25,37.49,-1.65,-105565841.0,-12.06,-74592165.0,-8.52,-30973676.0,-3.54,74147923.0,8.47,31417923.0,3.59,600893
2025-09-26,39.6,5.63,298219552.0,13.49,197184816.0,8.92,101034736.0,4.57,-76091712.0,-3.44,-222127840.0,-10.05,600893
2025-09-29,40.36,1.92,161377681.0,10.13,44592305.0,2.8,116785376.0,7.33,-61489344.0,-3.86,-99888336.0,-6.27,600893
2025-09-30,42.18,4.51,133208288.0,5.5,217726976.0,8.99,-84518688.0,-3.49,-134187808.0,-5.54,979520.0,0.04,600893
2025-10-09,42.59,0.97,-18920144.0,-1.23,8047040.0,0.52,-26967184.0,-1.75,-33089888.0,-2.14,52010048.0,3.37,600893
2025-10-10,42.1,-1.15,-157764669.0,-11.48,-129330349.0,-9.41,-28434320.0,-2.07,-14009952.0,-1.02,171774614.0,12.5,600893
2025-10-13,42.98,2.09,188755860.0,11.27,124110628.0,7.41,64645232.0,3.86,-127796016.0,-7.63,-60959840.0,-3.64,600893
2025-10-14,42.51,-1.09,-55263200.0,-2.7,16879472.0,0.82,-72142672.0,-3.52,67659104.0,3.3,-12395888.0,-0.61,600893
2025-10-15,42.4,-0.26,-152747946.0,-12.38,-92577562.0,-7.51,-60170384.0,-4.88,17635984.0,1.43,135111961.0,10.95,600893
2025-10-16,41.96,-1.04,-9023710.0,-0.89,-23051485.0,-2.28,14027775.0,1.39,-30293952.0,-3.0,39317663.0,3.89,600893
2025-10-17,40.34,-3.86,-267006675.0,-20.75,-173560323.0,-13.49,-93446352.0,-7.26,54911856.0,4.27,212094827.0,16.49,600893
2025-10-20,40.19,-0.37,-7805395.0,-0.97,-40720470.0,-5.05,32915075.0,4.08,21557292.0,2.67,-13751904.0,-1.71,600893
2025-10-21,40.1,-0.22,47648362.0,7.85,38721007.0,6.38,8927355.0,1.47,3907287.0,0.64,-51555649.0,-8.5,600893
2025-10-22,39.51,-1.47,-33104413.0,-6.06,-13679946.0,-2.5,-19424467.0,-3.55,19291235.0,3.53,13813178.0,2.53,600893
2025-10-23,39.12,-0.99,-12359405.0,-2.45,5216434.0,1.03,-17575839.0,-3.48,5017279.0,0.99,7342128.0,1.45,600893
2025-10-24,40.05,2.38,61017165.0,5.37,78110173.0,6.87,-17093008.0,-1.5,-11538624.0,-1.02,-49478543.0,-4.35,600893
2025-10-27,39.8,-0.62,-32863246.0,-3.02,23668194.0,2.18,-56531440.0,-5.2,23159472.0,2.13,9703792.0,0.89,600893
2025-10-28,40.05,0.63,87650184.0,10.05,28004912.0,3.21,59645272.0,6.84,-20188224.0,-2.32,-67461964.0,-7.74,600893
2025-10-29,39.91,-0.35,-62704560.0,-9.65,-41975188.0,-6.46,-20729372.0,-3.19,31206643.0,4.8,31497917.0,4.85,600893
2025-10-30,39.62,-0.73,-54289411.0,-7.92,-28113664.0,-4.1,-26175747.0,-3.82,6509898.0,0.95,47779512.0,6.97,600893
2025-10-31,39.08,-1.36,-28330387.0,-4.0,-28183327.0,-3.98,-147060.0,-0.02,4922721.0,0.69,23407666.0,3.3,600893
2025-11-03,38.93,-0.38,-110590913.0,-18.35,-74994668.0,-12.45,-35596245.0,-5.91,6429507.0,1.07,104161404.0,17.29,600893
2025-11-04,38.36,-1.46,27628107.0,4.22,-21528266.0,-3.29,49156373.0,7.51,20609823.0,3.15,-48237930.0,-7.37,600893
2025-11-05,38.59,0.6,-18948768.0,-4.36,5559755.0,1.28,-24508523.0,-5.64,-12316483.0,-2.83,31265251.0,7.19,600893
2025-11-06,39.66,2.77,50485946.0,4.05,81170538.0,6.51,-30684592.0,-2.46,-10622240.0,-0.85,-39863712.0,-3.2,600893
2025-11-07,39.18,-1.21,-159769.0,-0.02,-20239983.0,-3.11,20080214.0,3.09,-23578554.0,-3.63,23738323.0,3.65,600893
2025-11-10,39.6,1.07,12719913.0,1.94,16900165.0,2.57,-4180252.0,-0.64,41787250.0,6.37,-54507164.0,-8.3,600893
2025-11-11,38.9,-1.77,-41892317.0,-5.68,-18414599.0,-2.5,-23477718.0,-3.18,41538357.0,5.63,353960.0,0.05,600893
2025-11-12,38.11,-2.03,-99963060.0,-12.16,-132839520.0,-16.16,32876460.0,4.0,70474499.0,8.57,29488574.0,3.59,600893
2025-11-13,38.08,-0.08,-38340142.0,-8.7,-18288182.0,-4.15,-20051960.0,-4.55,22709257.0,5.15,15630885.0,3.55,600893
2025-11-14,37.71,-0.97,-41308817.0,-6.88,-15943033.0,-2.65,-25365784.0,-4.22,-2059545.0,-0.34,43368360.0,7.22,600893
2025-11-17,37.53,-0.48,-340563.0,-0.04,4665012.0,0.49,-5005575.0,-0.53,14880.0,0.0,325687.0,0.03,600893
2025-11-18,37.41,-0.32,-27195852.0,-5.92,-13124208.0,-2.86,-14071644.0,-3.06,14197050.0,3.09,12998801.0,2.83,600893
2025-11-19,37.59,0.48,13494039.0,2.67,8968327.0,1.77,4525712.0,0.9,5978236.0,1.18,-19472275.0,-3.85,600893
2025-11-20,37.03,-1.49,-57785118.0,-12.17,-37988881.0,-8.0,-19796237.0,-4.17,21386507.0,4.5,36398610.0,7.66,600893
2025-11-21,36.56,-1.27,-30376536.0,-4.5,-21936330.0,-3.25,-8440206.0,-1.25,12039427.0,1.78,18337110.0,2.72,600893
2025-11-24,37.68,3.06,37035919.0,4.76,23544018.0,3.02,13491901.0,1.73,-24445655.0,-3.14,-12590266.0,-1.62,600893
2025-11-25,37.31,-0.98,-2804994.0,-0.59,-8119088.0,-1.71,5314094.0,1.12,4733437.0,0.99,-1928442.0,-0.41,600893
2025-11-26,37.21,-0.27,-23751406.0,-5.43,14236241.0,3.25,-37987647.0,-8.68,21586055.0,4.93,2165352.0,0.49,600893
2025-11-27,37.18,-0.08,-2137895.0,-0.66,-13774110.0,-4.23,11636215.0,3.57,-7109444.0,-2.18,9247340.0,2.84,600893
2025-11-28,37.18,0.0,-28597697.0,-8.13,-16990381.0,-4.83,-11607316.0,-3.3,493623.0,0.14,28104075.0,7.99,600893
2025-12-01,37.36,0.48,27346810.0,4.69,-9690596.0,-1.66,37037406.0,6.36,-47876966.0,-8.22,20530155.0,3.52,600893
2025-12-02,36.96,-1.07,-2266215.0,-0.59,6734583.0,1.75,-9000798.0,-2.34,-8600274.0,-2.23,10866487.0,2.82,600893
2025-12-03,36.67,-0.78,-35764175.0,-8.45,-21898237.0,-5.17,-13865938.0,-3.27,16773705.0,3.96,18990471.0,4.48,600893
2025-12-04,36.67,0.0,11780170.0,3.33,-4861088.0,-1.37,16641258.0,4.7,-20196033.0,-5.7,8415863.0,2.38,600893
2025-12-05,36.99,0.87,-15299492.0,-3.42,-4055650.0,-0.91,-11243842.0,-2.51,-5520193.0,-1.23,20819686.0,4.65,600893
2025-12-08,36.99,0.0,-63153740.0,-8.02,-44200897.0,-5.61,-18952843.0,-2.41,5553363.0,0.7,57600377.0,7.31,600893
2025-12-09,36.47,-1.41,-19535403.0,-3.39,30484994.0,5.29,-50020397.0,-8.67,-37159393.0,-6.44,56694796.0,9.83,600893
2025-12-10,36.97,1.37,34533991.0,5.97,29944757.0,5.18,4589234.0,0.79,-19958703.0,-3.45,-14575290.0,-2.52,600893
2025-12-11,36.42,-1.49,-33155866.0,-6.66,-13532366.0,-2.72,-19623500.0,-3.94,-9296495.0,-1.87,42452363.0,8.52,600893
2025-12-12,36.88,1.26,100700429.0,13.47,6220458.0,0.83,94479971.0,12.64,-39329652.0,-5.26,-61370773.0,-8.21,600893
2025-12-15,37.45,1.55,35236052.0,2.97,-35070508.0,-2.96,70306560.0,5.93,19292496.0,1.63,-54528530.0,-4.6,600893
2025-12-16,36.96,-1.31,-18074189.0,-1.86,-7246306.0,-0.75,-10827883.0,-1.12,50771024.0,5.23,-32696816.0,-3.37,600893
2025-12-17,36.76,-0.54,-28088403.0,-3.86,-24171131.0,-3.32,-3917272.0,-0.54,-27569774.0,-3.79,55658176.0,7.64,600893
2025-12-18,37.7,2.56,67967823.0,5.54,51910655.0,4.23,16057168.0,1.31,-26623664.0,-2.17,-41344144.0,-3.37,600893
2025-12-19,39.18,3.93,61858912.0,2.57,66692400.0,2.77,-4833488.0,-0.2,-25965664.0,-1.08,-35893248.0,-1.49,600893
2025-12-22,38.61,-1.45,-109261804.0,-10.14,-45881761.0,-4.26,-63380043.0,-5.88,-22519104.0,-2.09,131780909.0,12.23,600893
2025-12-23,38.28,-0.85,-70592654.0,-7.41,-49492717.0,-5.19,-21099937.0,-2.21,-11749008.0,-1.23,82341680.0,8.64,600893
2025-12-24,38.83,1.44,54127472.0,6.0,24084904.0,2.67,30042568.0,3.33,-29482224.0,-3.27,-24645251.0,-2.73,600893
2025-12-25,41.34,6.46,217226320.0,7.45,42588560.0,1.46,174637760.0,5.99,-99756256.0,-3.42,-117470048.0,-4.03,600893
2025-12-26,40.25,-2.64,-104181073.0,-5.99,-60137553.0,-3.46,-44043520.0,-2.53,4302832.0,0.25,99878224.0,5.75,600893
2025-12-29,40.3,0.12,116183692.0,8.96,55014460.0,4.24,61169232.0,4.72,-10400784.0,-0.8,-105782912.0,-8.16,600893
2025-12-30,39.95,-0.87,36909373.0,2.38,-8508627.0,-0.55,45418000.0,2.93,24598112.0,1.59,-61507504.0,-3.97,600893
2025-12-31,40.03,0.2,-3631655.0,-0.3,-14759223.0,-1.22,11127568.0,0.92,-26934960.0,-2.23,30566608.0,2.53,600893
2026-01-05,40.16,0.32,44241827.0,3.19,66960531.0,4.83,-22718704.0,-1.64,-47608128.0,-3.44,3366336.0,0.24,600893
2026-01-06,41.35,2.96,3525712.0,0.17,13709664.0,0.66,-10183952.0,-0.49,-31448416.0,-1.51,27922704.0,1.34,600893
2026-01-07,42.61,3.05,-249572224.0,-7.7,-52052208.0,-1.61,-197520016.0,-6.09,-102940000.0,-3.18,352512224.0,10.87,600893
2026-01-08,43.77,2.72,-4219984.0,-0.15,79462688.0,2.82,-83682672.0,-2.97,-172072928.0,-6.1,176292912.0,6.25,600893
2026-01-09,43.97,0.46,-266242544.0,-7.37,-96581952.0,-2.67,-169660592.0,-4.7,-16278480.0,-0.45,282521008.0,7.82,600893
2026-01-12,44.94,2.21,-284076864.0,-8.78,-175681008.0,-5.43,-108395856.0,-3.35,109944416.0,3.4,174132432.0,5.38,600893
2026-01-13,42.22,-6.05,-23293456.0,-0.77,-2333312.0,-0.08,-20960144.0,-0.7,-177883344.0,-5.92,201176784.0,6.69,600893
2026-01-14,41.33,-2.11,-99680208.0,-4.71,-89394784.0,-4.22,-10285424.0,-0.49,11942816.0,0.56,87737408.0,4.14,600893
2026-01-15,41.27,-0.15,4312204.0,0.33,4513580.0,0.35,-201376.0,-0.02,31241808.0,2.41,-35554016.0,-2.74,600893
2026-01-16,40.57,-1.7,-119341332.0,-8.62,-85058372.0,-6.14,-34282960.0,-2.48,72951472.0,5.27,46389856.0,3.35,600893
2026-01-19,44.63,10.01,483661152.0,13.81,565663808.0,16.15,-82002656.0,-2.34,-277325648.0,-7.92,-206335488.0,-5.89,600893
2026-01-20,45.43,1.79,-219441152.0,-3.82,-300597536.0,-5.23,81156384.0,1.41,50707248.0,0.88,168733888.0,2.93,600893
2026-01-21,46.73,2.86,262501760.0,6.26,107416368.0,2.56,155085392.0,3.7,-107695744.0,-2.57,-154806016.0,-3.69,600893
2026-01-22,48.85,4.54,201153216.0,4.32,75551600.0,1.62,125601616.0,2.7,52935296.0,1.14,-254088480.0,-5.46,600893
2026-01-23,47.7,-2.35,528912.0,0.02,-141574480.0,-4.24,142103392.0,4.25,71435536.0,2.14,-71964448.0,-2.15,600893
2026-01-26,45.99,-3.58,-139192624.0,-5.21,-147203872.0,-5.51,8011248.0,0.3,53298816.0,1.99,85893792.0,3.21,600893
2026-01-27,50.59,10.0,555178128.0,13.01,400206960.0,9.38,154971168.0,3.63,-188587760.0,-4.42,-366590368.0,-8.59,600893
2026-01-28,49.7,-1.76,277418400.0,7.16,127809216.0,3.3,149609184.0,3.86,-29514576.0,-0.76,-247903824.0,-6.4,600893
2026-01-29,48.1,-3.22,-114352512.0,-4.21,-78453808.0,-2.89,-35898704.0,-1.32,53298256.0,1.96,61054272.0,2.25,600893
2026-01-30,46.33,-3.68,1202512.0,0.05,-41248896.0,-1.75,42451408.0,1.8,-34887968.0,-1.48,33685440.0,1.43,600893
2026-02-02,45.28,-2.27,120807513.0,6.5,21360825.0,1.15,99446688.0,5.35,19069600.0,1.03,-139877120.0,-7.53,600893
2026-02-03,48.53,7.18,262690624.0,8.99,168051520.0,5.75,94639104.0,3.24,-144852496.0,-4.96,-117838128.0,-4.03,600893
2026-02-04,49.41,1.81,116555312.0,4.14,-168896.0,-0.01,116724208.0,4.14,-23705568.0,-0.84,-92849744.0,-3.29,600893
2026-02-05,49.94,1.07,-40194624.0,-1.37,-68064576.0,-2.33,27869952.0,0.95,80634384.0,2.76,-40439760.0,-1.38,600893
2026-02-06,48.49,-2.9,-50444634.0,-2.67,-86608474.0,-4.59,36163840.0,1.91,30678512.0,1.62,19766128.0,1.05,600893
2026-02-09,48.91,0.87,100738462.0,6.07,9274718.0,0.56,91463744.0,5.51,29664992.0,1.79,-130403472.0,-7.86,600893
2026-02-10,50.37,2.99,269998736.0,10.0,192520096.0,7.13,77478640.0,2.87,-87288192.0,-3.23,-182710560.0,-6.77,600893
2026-02-11,49.08,-2.56,-52157979.0,-3.29,-98157051.0,-6.2,45999072.0,2.91,12691984.0,0.8,39466000.0,2.49,600893
2026-02-12,51.97,5.89,328173936.0,11.93,110620320.0,4.02,217553616.0,7.91,-185749632.0,-6.75,-142424320.0,-5.18,600893
2026-02-13,57.17,10.01,345066240.0,6.24,479367936.0,8.67,-134301696.0,-2.43,-154807232.0,-2.8,-190258992.0,-3.44,600893
2025-08-20,27.48,0.22,-114846960.0,-4.07,-107904432.0,-3.83,-6942528.0,-0.25,6799824.0,0.24,108047120.0,3.83,600900
2025-08-21,27.64,0.58,32655248.0,0.99,33063216.0,1.01,-407968.0,-0.01,-55129440.0,-1.68,22474208.0,0.68,600900
2025-08-22,27.66,0.07,-432654208.0,-15.1,-207439376.0,-7.24,-225214832.0,-7.86,285731696.0,9.97,146922528.0,5.13,600900
2025-08-25,28.14,1.74,120114336.0,1.94,211133216.0,3.41,-91018880.0,-1.47,-82139504.0,-1.33,-37974816.0,-0.61,600900
2025-08-26,28.1,-0.14,-98148272.0,-3.07,129738000.0,4.06,-227886272.0,-7.13,-29175968.0,-0.91,127324256.0,3.98,600900
2025-08-27,27.75,-1.25,-370905760.0,-10.34,-234035872.0,-6.53,-136869888.0,-3.82,115741184.0,3.23,255164560.0,7.11,600900
2025-08-28,27.66,-0.32,-216744496.0,-7.12,-75448432.0,-2.48,-141296064.0,-4.64,43315696.0,1.42,173428800.0,5.7,600900
2025-08-29,27.88,0.8,69581456.0,2.32,-12042704.0,-0.4,81624160.0,2.72,-146116640.0,-4.88,76535184.0,2.55,600900
2025-09-01,27.58,-1.08,-333671776.0,-9.62,-268730896.0,-7.75,-64940880.0,-1.87,-9852608.0,-0.28,343524368.0,9.91,600900
2025-09-02,28.0,1.52,602835616.0,12.26,414052976.0,8.42,188782640.0,3.84,-282154816.0,-5.74,-320680784.0,-6.52,600900
2025-09-03,27.75,-0.89,20681056.0,0.58,59934448.0,1.68,-39253392.0,-1.1,-246157984.0,-6.91,225476912.0,6.33,600900
2025-09-04,28.02,0.97,467412944.0,9.48,239628096.0,4.86,227784848.0,4.62,-101520256.0,-2.06,-365892688.0,-7.42,600900
2025-09-05,27.86,-0.57,-74277824.0,-2.47,-167718032.0,-5.58,93440208.0,3.11,-9466992.0,-0.31,83744832.0,2.79,600900
2025-09-08,27.94,0.29,57495344.0,2.27,11779584.0,0.47,45715760.0,1.8,-142038064.0,-5.61,84542704.0,3.34,600900
2025-09-09,27.8,-0.5,-82472080.0,-3.86,51429264.0,2.41,-133901344.0,-6.27,-106809872.0,-5.0,189281952.0,8.87,600900
2025-09-10,27.8,0.0,124284416.0,7.42,84912976.0,5.07,39371440.0,2.35,-116904016.0,-6.98,-7380400.0,-0.44,600900
2025-09-11,27.79,-0.04,-246808640.0,-8.38,41672608.0,1.41,-288481248.0,-9.79,97155328.0,3.3,149653312.0,5.08,600900
2025-09-12,27.72,-0.25,-143036992.0,-5.49,-186125856.0,-7.15,43088864.0,1.66,44288976.0,1.7,98748016.0,3.79,600900
2025-09-15,27.59,-0.47,-192917456.0,-9.57,-98729808.0,-4.9,-94187648.0,-4.67,-2083184.0,-0.1,195000624.0,9.67,600900
2025-09-16,27.52,-0.25,-222305720.0,-13.94,-209013704.0,-13.11,-13292016.0,-0.83,88703792.0,5.56,133601936.0,8.38,600900
2025-09-17,27.49,-0.11,-183288848.0,-10.75,-97005616.0,-5.69,-86283232.0,-5.06,39183024.0,2.3,144105856.0,8.45,600900
2025-09-18,27.1,-1.42,-687600720.0,-17.3,-298970592.0,-7.52,-388630128.0,-9.78,8433872.0,0.21,679166848.0,17.09,600900
2025-09-19,26.99,-0.41,-202808160.0,-10.14,53057856.0,2.65,-255866016.0,-12.8,11827440.0,0.59,190980720.0,9.55,600900
2025-09-22,26.91,-0.3,-62025952.0,-3.28,112448640.0,5.95,-174474592.0,-9.23,25765984.0,1.36,36259968.0,1.92,600900
2025-09-23,27.11,0.74,78054448.0,3.29,38083504.0,1.6,39970944.0,1.68,-133113904.0,-5.6,55059456.0,2.32,600900
2025-09-24,27.04,-0.26,-392064192.0,-16.39,-164045568.0,-6.86,-228018624.0,-9.53,210970928.0,8.82,181093248.0,7.57,600900
2025-09-25,27.08,0.15,55988026.0,3.24,103164954.0,5.97,-47176928.0,-2.73,-149051136.0,-8.63,93063104.0,5.39,600900
2025-09-26,27.26,0.66,33833088.0,1.55,71082496.0,3.26,-37249408.0,-1.71,-4842640.0,-0.22,-28990464.0,-1.33,600900
2025-09-29,27.09,-0.62,-37051040.0,-1.46,147148288.0,5.81,-184199328.0,-7.27,-15420480.0,-0.61,52471520.0,2.07,600900
2025-09-30,27.04,-0.18,-136026576.0,-8.07,105508464.0,6.26,-241535040.0,-14.33,-6814448.0,-0.4,142841009.0,8.47,600900
2025-10-09,27.47,1.59,172663504.0,5.55,248989872.0,8.0,-76326368.0,-2.45,-159395776.0,-5.12,-13267760.0,-0.43,600900
2025-10-10,27.52,0.18,167350372.0,8.48,111721108.0,5.66,55629264.0,2.82,-121470624.0,-6.16,-45879744.0,-2.33,600900
2025-10-13,27.58,0.22,194416976.0,5.97,233651312.0,7.18,-39234336.0,-1.21,-76741008.0,-2.36,-117675968.0,-3.61,600900
2025-10-14,27.78,0.73,264402208.0,6.94,30928240.0,0.81,233473968.0,6.13,-175952560.0,-4.62,-88449632.0,-2.32,600900
2025-10-15,27.72,-0.22,35559344.0,1.37,-37477856.0,-1.45,73037200.0,2.82,-43649312.0,-1.69,8089984.0,0.31,600900
