stock_code,report_date,bps,roe,name
301153,2023-09-30,8.608774354887,11.79,中科江南
301155,2023-09-30,25.824009453443,1.19,海力风电
301171,2023-09-30,7.141665295873,5.54,易点天下
301175,2023-09-30,2.270391049535,6.3,中科环保
301177,2023-09-30,16.195689657659,1.11,迪阿股份
301205,2023-09-30,10.91795126318,1.51,联特科技
301207,2023-09-30,10.046238038166,10.95,华兰疫苗
301215,2023-09-30,2.100790295092,4.45,中汽股份
301217,2023-09-30,6.718740148894,0.1,铜冠铜箔
301219,2023-09-30,28.848264825937,2.82,腾远钴业
301238,2023-09-30,9.67319037859,5.9,瑞泰新材
301262,2023-09-30,8.775115686163,10.43,海看股份
301263,2023-09-30,4.301421791926,7.66,泰恩康
301267,2023-09-30,6.583581603417,10.46,华厦眼科
301268,2023-09-30,5.928782534512,12.51,铭利达
301275,2023-09-30,,,汉朔科技
301291,2023-09-30,13.003945512268,15.39,明阳电气
301293,2023-09-30,14.66961279225,4.21,三博脑科
301297,2023-09-30,4.142518823399,4.86,富乐德
301316,2023-09-30,2.458111190695,5.2,慧博云通
301325,2023-09-30,24.198358740583,15.64,曼恩斯特
301327,2023-09-30,49.352332638702,-0.97,华宝新能
301339,2023-09-30,6.254222649042,6.2,通行宝
301345,2023-09-30,26.195949905884,9.1,涛涛车业
301363,2023-09-30,7.782767706954,9.68,美好医疗
301371,2023-09-30,13.469280940837,13.13,敷尔佳
301376,2023-09-30,7.456513599228,12.72,致欧科技
301377,2023-09-30,5.679949126317,7.49,鼎泰高科
301381,2023-09-30,5.999188805874,12.89,赛维时代
301392,2023-09-30,,,汇成真空
301458,2023-09-30,,,钧崴电子
301487,2023-09-30,4.312748258995,3.28,盟固利
301500,2023-09-30,10.917504211795,4.39,飞南资源
301508,2023-09-30,5.826787150803,12.0085,中机认检
301510,2023-09-30,3.086206784105,3.89,固高科技
301511,2023-09-30,9.336443077716,2.83,德福科技
301522,2023-09-30,,,上大股份
301526,2023-09-30,2.18762017277,6.4,国际复材
301550,2023-09-30,14.078946981727,18.76,斯菱智驱
301551,2023-09-30,,,无线传媒
301556,2023-09-30,,,托普云农
301565,2023-09-30,,,中仑新材
301571,2023-09-30,,,国科天成
301589,2023-09-30,51.427347929387,23.88,诺瓦星云
301592,2023-09-30,,0.61,六九一二
301600,2023-09-30,,,慧翰股份
301602,2023-09-30,,12.92,超研股份
301606,2023-09-30,,,绿联科技
301622,2023-09-30,,16.27,英思特
301626,2023-09-30,,,苏州天脉
301631,2023-09-30,,21.17,壹连科技
301658,2023-09-30,,,首航新能
301665,2023-09-30,,,泰禾股份
600006,2023-09-30,4.07393077417,0.46,东风股份
600012,2023-09-30,7.444413080712,10.99,皖通高速
600017,2023-09-30,4.342940088131,4.48,日照港
600020,2023-09-30,4.950483686168,7.71,中原高速
600022,2023-09-30,1.981927008625,-0.02,山东钢铁
600033,2023-09-30,4.040252791361,7.2,福建高速
600037,2023-09-30,9.279537166133,-0.65,歌华有线
600055,2023-09-30,6.610899867178,2.6,万东医疗
600056,2023-09-30,7.480466516083,5.38,中国医药
600057,2023-09-30,6.462769113305,7.12,厦门象屿
600058,2023-09-30,4.586594978516,2.52,五矿发展
600059,2023-09-30,6.092852074937,2.41,古越龙山
600063,2023-09-30,3.650487172433,5.01,皖维高新
600064,2023-09-30,10.158684054632,9.76,南京高科
600072,2023-09-30,7.275618713745,1.433,中船科技
600075,2023-09-30,5.260588129052,-7.38,新疆天业
600094,2023-09-30,5.234433211662,5.11,大名城
600100,2023-09-30,4.328155950444,-4.23,同方股份
600105,2023-09-30,2.153915738466,2.87,永鼎股份
600113,2023-09-30,5.288503753146,4.85,浙江东日
600114,2023-09-30,4.084523181565,4.23,东睦股份
600116,2023-09-30,5.814306193341,3.03,三峡水利
600120,2023-09-30,4.595576662439,2.66,浙江东方
600123,2023-09-30,11.021333807443,11.29,兰花科创
600125,2023-09-30,5.377080888053,6.639,铁龙物流
600129,2023-09-30,6.84739929908,22.08,太极集团
600133,2023-09-30,7.639879145362,3.11,东湖高新
600151,2023-09-30,3.753242323782,0.2136,航天机电
600155,2023-09-30,8.677023914166,1.71,华创云信
600158,2023-09-30,2.591153286764,-1.56,中体产业
600163,2023-09-30,3.133521334673,6.46,中闽能源
600167,2023-09-30,4.69841825833,6.08,联美控股
600179,2023-09-30,2.36099463574,4.05,安通控股
600185,2023-09-30,3.187747105281,-5.06,珠免集团
600186,2023-09-30,0.8342611152,6.43,莲花控股
600197,2023-09-30,7.750314007369,6.07,伊力特
600201,2023-09-30,4.752193685334,5.55,生物股份
600206,2023-09-30,4.361240117994,3.81,有研新材
600210,2023-09-30,3.680001455883,8.04,紫江企业
600211,2023-09-30,13.789957703431,25.92,西藏药业
600216,2023-09-30,9.858747281639,3.2,浙江医药
600217,2023-09-30,1.866162869927,2.1,中再资环
600223,2023-09-30,3.890458652284,6.21,福瑞达
600246,2023-09-30,2.850272520329,-2.85,万通发展
600248,2023-09-30,5.636018831109,15.34,陕建股份
600252,2023-09-30,1.916815542047,1.83,中恒集团
600258,2023-09-30,9.867010304931,6.34,首旅酒店
600259,2023-09-30,10.735186106352,4.94,中稀有色
600266,2023-09-30,9.05004664665,2.07,城建发展
600267,2023-09-30,6.813867519641,5.31,海正药业
600269,2023-09-30,7.536083588195,6.26,赣粤高速
600273,2023-09-30,6.911252805931,9.19,嘉化能源
600285,2023-09-30,4.780298897551,17.64,羚锐制药
600292,2023-09-30,6.609929692261,1.73,电投水电
600301,2023-09-30,5.411367417673,7.73,华锡有色
600305,2023-09-30,3.005959815652,4.92,恒顺醋业
600315,2023-09-30,11.202017174727,5.3,上海家化
600320,2023-09-30,2.851963397701,2.07,振华重工
600323,2023-09-30,14.547320702193,10.24,瀚蓝环境
600325,2023-09-30,8.569365683211,12.22,华发股份
600328,2023-09-30,7.814336386772,6.99,中盐化工
600330,2023-09-30,6.536612745651,3.51,天通股份
600331,2023-09-30,0.17081813435,-18.15,宏达股份
600335,2023-09-30,7.6036853919,2.19,国机汽车
600338,2023-09-30,3.83962355317,2.01,西藏珠峰
600353,2023-09-30,2.106297436683,6.04,旭光电子
600361,2023-09-30,2.281167406695,8.07,创新新材
600366,2023-09-30,5.238321101241,-4.1,宁波韵升
600373,2023-09-30,13.077873913241,7.09,中文传媒
600388,2023-09-30,7.106120355872,8.36,龙净环保
600389,2023-09-30,8.113405848521,7.4286,江山股份
600395,2023-09-30,5.561582520789,6.657,盘江股份
600399,2023-09-30,3.213317186907,4.56,抚顺特钢
600403,2023-09-30,3.022281138225,2.47,大有能源
600409,2023-09-30,6.458718437054,2.62,三友化工
600416,2023-09-30,5.430774492326,3.69,湘电股份
600420,2023-09-30,9.141349892665,5.01,国药现代
600422,2023-09-30,6.922035782069,7.52,昆药集团
600428,2023-09-30,5.300244301806,8.3,中远海特
600446,2023-09-30,3.776468589715,1.12,金证股份
600452,2023-09-30,4.48344054178,9.33,涪陵电力
600456,2023-09-30,13.674177625479,8.5816,宝钛股份
600458,2023-09-30,6.920483982577,4.88,时代新材
600459,2023-09-30,8.287239460112,6.53,贵研铂业
600461,2023-09-30,6.642693447005,12.04,洪城环境
600475,2023-09-30,8.45825387461,6.52,华光环能
600478,2023-09-30,1.693429929244,0.92,科力远
600480,2023-09-30,7.251153331048,6.61,凌云股份
600490,2023-09-30,2.771272008313,-0.75,鹏欣资源
600502,2023-09-30,5.496248330664,8.1,安徽建工
600507,2023-09-30,3.858129186794,6.63,方大特钢
600508,2023-09-30,18.040607421456,10.55,上海能源
600509,2023-09-30,5.332912442889,6.92,天富能源
600529,2023-09-30,11.113524799268,8.56,山东药玻
600531,2023-09-30,4.338817590122,10.6,豫光金铅
600550,2023-09-30,0.357972246147,-10.46,保变电气
600552,2023-09-30,4.306020936398,2.27,凯盛科技
600556,2023-09-30,2.133620787901,2.94,天下秀
600557,2023-09-30,8.551263940145,7.14,康缘药业
600559,2023-09-30,4.967832507067,9.2,老白干酒
600572,2023-09-30,2.772220351035,8.81,康恩贝
600575,2023-09-30,2.810729553824,6.32,淮河能源
600577,2023-09-30,2.468036994088,6.06,精达股份
600586,2023-09-30,4.016717019254,7.56,金晶科技
600587,2023-09-30,15.471999386889,8.5,新华医疗
600595,2023-09-30,3.309480888098,6.27,中孚实业
600596,2023-09-30,9.51823846659,1.55,新安股份
600597,2023-09-30,5.902268852251,4.01,光明乳业
600612,2023-09-30,21.647181677872,18.24,老凤祥
600618,2023-09-30,6.75486719077,5.7151,氯碱化工
600619,2023-09-30,5.556156397867,-1.46,海立股份
600621,2023-09-30,7.290029160958,5.48,华鑫股份
600623,2023-09-30,10.30060481821,3.02,华谊集团
600629,2023-09-30,4.955579010751,5.66,华建集团
600633,2023-09-30,7.817645492357,7.2,浙数文化
600635,2023-09-30,2.839720714413,3.29,大众公用
600639,2023-09-30,12.470190446387,11.92,浦东金桥
600640,2023-09-30,5.006336259878,0.7183,国脉文化
600641,2023-09-30,9.069514369568,1.95,先导基电
600643,2023-09-30,7.885300189383,3.76,爱建集团
600645,2023-09-30,7.904925722743,3.65,中源协和
600649,2023-09-30,8.188942941435,1.41,城投控股
600651,2023-09-30,0.955645859302,0.61,飞乐音响
600654,2023-09-30,0.527834279005,2.08,中安科
600657,2023-09-30,8.550513914345,1.06,信达地产
600662,2023-09-30,1.807026774663,11.73,外服控股
600664,2023-09-30,1.834375083305,6.49,哈药股份
600667,2023-09-30,3.675880878108,7.77,太极实业
600675,2023-09-30,2.470882259316,5.29,中华企业
600682,2023-09-30,13.016421549388,2.31,南京新百
600686,2023-09-30,4.341368299469,1.38,金龙汽车
600710,2023-09-30,5.114459723562,13.67,苏美达
600717,2023-09-30,6.444464998485,5.03,天津港
600718,2023-09-30,7.852081285893,1.44,东软集团
600726,2023-09-30,0.441854630782,-1.87,华电能源
600728,2023-09-30,3.520281050379,2.55,佳都科技
600729,2023-09-30,14.810636336991,18.61,重庆百货
600740,2023-09-30,5.932601199073,8.62,山西焦化
600744,2023-09-30,0.696029634723,1.43,华银电力
600746,2023-09-30,4.368177959562,-2.79,江苏索普
600750,2023-09-30,6.485018783946,14.73,华润江中
600751,2023-09-30,2.567961568209,3.95,海航科技
600757,2023-09-30,7.327021718744,9.63,长江传媒
600759,2023-09-30,1.748370314933,1.52,洲际油气
600761,2023-09-30,9.662808406761,13.47,安徽合力
600771,2023-09-30,3.077515265593,6.27,广誉远
600773,2023-09-30,4.672588997845,1.62,西藏城投
600776,2023-09-30,2.708781875404,3.38,东方通信
600782,2023-09-30,8.325960189111,1.803,新钢股份
600783,2023-09-30,5.915287718823,0.66,鲁信创投
600787,2023-09-30,6.042234383154,2.5937,中储股份
600789,2023-09-30,3.958731216314,5.58,鲁抗医药
600810,2023-09-30,7.055216048639,0.87,神马股份
600812,2023-09-30,3.106750413347,0.53,华北制药
600821,2023-09-30,4.45735190357,8.44,金开新能
600827,2023-09-30,10.064371114737,1.95,百联股份
600835,2023-09-30,13.031012093015,6.18,上海机电
600850,2023-09-30,6.144717761012,6.68,电科数字
600859,2023-09-30,17.346033189756,3.335,王府井
600861,2023-09-30,10.509066794044,6.38,北京人力
600864,2023-09-30,5.846597838246,0.3,哈投股份
600866,2023-09-30,4.449350275527,6.74,星湖科技
600867,2023-09-30,3.425607114441,11.33,通化东宝
600869,2023-09-30,2.129667502081,8.49,远东股份
600872,2023-09-30,2.211393996047,-53.62,中炬高新
600877,2023-09-30,1.910825488729,4.65,电科芯片
600882,2023-09-30,8.468347489075,0.26,妙可蓝多
600888,2023-09-30,6.763837302936,13.13,新疆众和
600894,2023-09-30,10.56697145201,5.61,广日股份
600903,2023-09-30,2.668156279629,5.56,贵州燃气
600908,2023-09-30,8.401755415188,9.105,无锡银行
600916,2023-09-30,4.25927060497,10.4,中国黄金
600928,2023-09-30,6.842659959266,6.39,西安银行
600929,2023-09-30,4.497355881623,7.65,雪天盐业
600933,2023-09-30,6.539047909535,10.66,爱柯迪
600961,2023-09-30,1.925524037785,29.72,株冶集团
600963,2023-09-30,5.042605349713,1.27,岳阳林纸
600971,2023-09-30,10.230511122445,11.26,恒源煤电
600975,2023-09-30,2.732303725199,-26.49,新五丰
600986,2023-09-30,3.35275798007,2.73,浙文互联
600993,2023-09-30,8.626705247117,11.74,马应龙
600996,2023-09-30,3.998816003476,-9.32,贵广网络
600997,2023-09-30,8.934411321739,7.03,开滦股份
601003,2023-09-30,3.629588353941,-5.4,柳钢股份
601020,2023-09-30,3.789665280042,4.27,华钰矿业
601022,2023-09-30,4.065464438788,7.43,宁波远洋
601033,2023-09-30,10.340791556253,7.93,永兴股份
601038,2023-09-30,6.044121742594,16.99,一拖股份
601068,2023-09-30,1.448248011256,-17.55,中铝国际
601069,2023-09-30,5.042083574474,-0.89,西部黄金
601083,2023-09-30,5.469739122518,11.85,锦江航运
601089,2023-09-30,6.994119277979,11.59,福元医药
601096,2023-09-30,1.579795213423,2.86,宏盛华源
601101,2023-09-30,7.823948350131,9.3,昊华能源
601107,2023-09-30,5.102717786597,5.56,四川成渝
601126,2023-09-30,5.013972121999,12.93,四方股份
601137,2023-09-30,8.579317435317,12.44,博威合金
601163,2023-09-30,15.670382026675,8.7,三角轮胎
601187,2023-09-30,8.808373442492,8.89,厦门银行
601200,2023-09-30,9.47649870662,4.53,上海环境
601208,2023-09-30,4.704335255593,7.02,东材科技
601222,2023-09-30,7.425794713903,5.59,林洋能源
601311,2023-09-30,7.755079777991,4.42,骆驼股份
601326,2023-09-30,3.276073148239,7.23,秦港股份
601369,2023-09-30,4.890173419082,8.71,陕鼓动力
601375,2023-09-30,2.995105013913,1.5,中原证券
601500,2023-09-30,3.42808703043,3.11,通用股份
601519,2023-09-30,0.924684027882,13.2,大智慧
601528,2023-09-30,8.178938935184,8.1075,瑞丰银行
601595,2023-09-30,3.673754183222,7.65,上海电影
601606,2023-09-30,3.588470903461,0.36,长城军工
601609,2023-09-30,5.143087604049,4.99,金田股份
601619,2023-09-30,2.597297182758,10.6,嘉泽新能
601636,2023-09-30,4.749721113142,9.5,旗滨集团
601677,2023-09-30,13.238854839482,8.99,明泰铝业
601678,2023-09-30,5.505816145847,2.44,滨化股份
601702,2023-09-30,4.300787030743,16.5,华峰铝业
601718,2023-09-30,3.873865558195,0.64,际华集团
601777,2023-09-30,2.24860772433,0.6,千里科技
601778,2023-09-30,4.265668871934,2.62,晶科科技
601801,2023-09-30,5.938424126812,8.42,皖新传媒
601811,2023-09-30,10.652110932178,7.3,新华文轩
601858,2023-09-30,6.212778395155,5.98,中国科传
601860,2023-09-30,4.871500638087,7.54,紫金银行
601869,2023-09-30,15.046469083832,8.36,长飞光纤
601882,2023-09-30,4.338528123199,21.92,海天精工
601890,2023-09-30,3.527148558005,5.26,亚星锚链
601900,2023-09-30,8.212009617818,9.2,南方传媒
601908,2023-09-30,4.775602659219,3.22,京运通
601949,2023-09-30,4.577546981411,4.88,中国出版
601952,2023-09-30,4.604235588948,8.23,苏垦农发
601963,2023-09-30,13.71088330922,9.18,重庆银行
601969,2023-09-30,3.271261740266,7.42,海南矿业
601975,2023-09-30,1.790511553549,14.96,招商南油
603005,2023-09-30,6.188191863486,2.75,晶方科技
603009,2023-09-30,4.763715079835,1.8212,北特科技
603013,2023-09-30,7.719361023303,10.67,亚普股份
603025,2023-09-30,1.99269723199,13.86,大豪科技
603026,2023-09-30,19.476129334814,1.78,石大胜华
603027,2023-09-30,3.380693842322,13.84,千禾味业
603033,2023-09-30,3.37083200992,4.63,三维股份
603039,2023-09-30,8.012355969993,0.57,泛微网络
603043,2023-09-30,6.289597400608,14.16,广州酒家
603055,2023-09-30,4.798833528081,7.74,台华新材
603057,2023-09-30,5.039794736044,16.51,紫燕食品
603063,2023-09-30,8.657447274963,11.07,禾望电气
603072,2023-09-30,,10.72,天和磁材
603083,2023-09-30,8.035493717216,5.88,剑桥科技
603093,2023-09-30,5.937238122669,8.56,南华期货
603099,2023-09-30,3.961775889376,15.45,长白山
603100,2023-09-30,9.438793636249,14.92,川仪股份
603103,2023-09-30,2.223559912457,18.25,横店影视
603108,2023-09-30,6.852732603414,7.09,润达医疗
603118,2023-09-30,6.663018395222,3.45,共进股份
603119,2023-09-30,5.73836526725,14.59,浙江荣泰
603127,2023-09-30,10.980808336425,3.98,昭衍新药
603128,2023-09-30,4.530193302379,9.48,华贸物流
603162,2023-09-30,5.899562001244,4.94,海通发展
603169,2023-09-30,2.509152519688,4.27,兰石重装
603171,2023-09-30,6.033498575177,4.21,税友股份
603193,2023-09-30,2.631247170651,22.21,润本股份
603194,2023-09-30,,26.37,中力股份
603197,2023-09-30,13.409321799571,12.95,保隆科技
603202,2023-09-30,,,天有为
603218,2023-09-30,9.435540323388,3.65,日月股份
603219,2023-09-30,2.725540523032,12.97,富佳股份
603220,2023-09-30,5.399880152955,5.58,中贝通信
603227,2023-09-30,4.078361110654,18.87,雪峰科技
603229,2023-09-30,3.562905022063,11.29,奥翔药业
603236,2023-09-30,13.25635044988,-0.49,移远通信
603256,2023-09-30,1.634383252305,-2.96,宏和科技
603267,2023-09-30,17.904485157559,6.01,鸿远电子
603279,2023-09-30,7.390589067899,17.5,景津装备
603283,2023-09-30,10.127384829997,21.63,赛腾股份
603297,2023-09-30,15.901299004659,10.16,永新光学
603299,2023-09-30,6.830825393489,10.44,苏盐井神
603300,2023-09-30,2.679835180841,11.48,海南华铁
603305,2023-09-30,6.540639540645,9.65,旭升集团
603306,2023-09-30,10.514836808047,4.48,华懋科技
603308,2023-09-30,6.445453815183,5.53,应流股份
603317,2023-09-30,3.914382834016,7.9,天味食品
603323,2023-09-30,8.468449194168,9.29,苏农银行
603327,2023-09-30,2.816656123655,12.71,福蓉科技
603328,2023-09-30,3.73607953462,8.08,依顿电子
603337,2023-09-30,8.988353439525,9.44,杰克科技
603355,2023-09-30,6.890476692425,18.57,莱克电气
603358,2023-09-30,7.497886220344,8.07,华达科技
603360,2023-09-30,4.403119554266,18.43,百傲化学
603383,2023-09-30,7.972195158577,8.48,顶点软件
603393,2023-09-30,16.413251580287,12.44,新天然气
603395,2023-09-30,,,红四方
603456,2023-09-30,9.338121762035,12.36,九洲药业
603477,2023-09-30,6.02450662442,-9.81,巨星农牧
603496,2023-09-30,4.069066102286,2.47,恒为科技
603505,2023-09-30,2.522332607033,17.02,金石资源
603508,2023-09-30,11.501739663901,5.59,思维列控
603516,2023-09-30,5.373890134565,1.11,淳中科技
603530,2023-09-30,3.852447634148,5.89,神马电力
603533,2023-09-30,5.805043316113,1.37,掌阅科技
603556,2023-09-30,12.935683679459,11.01,海兴电力
603567,2023-09-30,7.739280167688,3.0119,珍宝岛
603583,2023-09-30,10.652501807911,4.69,捷昌驱动
603588,2023-09-30,6.209322967731,7.121,高能环境
603599,2023-09-30,10.284711033114,14.29,广信股份
603612,2023-09-30,11.704197822026,-5.45,索通发展
603613,2023-09-30,9.276948728004,17.12,国联股份
603619,2023-09-30,7.358987332003,22.55,中曼石油
603638,2023-09-30,3.693304633029,6.55,艾迪精密
603662,2023-09-30,8.617558862641,8.9,柯力传感
603663,2023-09-30,2.987331393214,6.65,三祥新材
603667,2023-09-30,7.820993764759,4.99,五洲新春
603678,2023-09-30,11.605429889186,5.45,火炬电子
603690,2023-09-30,12.106402802126,4.28,至纯科技
603693,2023-09-30,7.096740853527,6.12,江苏新能
603698,2023-09-30,5.942996656785,3.18,航天工程
603713,2023-09-30,24.333986613779,10.27,密尔克卫
603730,2023-09-30,3.417676637243,12.44,岱美股份
603733,2023-09-30,9.581373940101,5.4,仙鹤股份
603809,2023-09-30,5.400960560599,6.85,豪能股份
603826,2023-09-30,3.976365545962,3.56,坤彩科技
603866,2023-09-30,3.105276842716,9.25,桃李面包
603871,2023-09-30,6.612166752815,17.07,嘉友国际
603876,2023-09-30,7.155274632268,7.36,鼎胜新材
603881,2023-09-30,6.750589178987,3.32,数据港
603883,2023-09-30,11.393740807451,10.72,老百姓
603887,2023-09-30,6.849811370209,-0.17,城地香江
603888,2023-09-30,6.382241219899,4.39,新华网
603915,2023-09-30,5.254389758278,7.93,国茂股份
603919,2023-09-30,6.447244997303,8.34,金徽酒
603983,2023-09-30,8.133820878204,5.4,丸美生物
603997,2023-09-30,3.411282322175,4.23,继峰股份
605009,2023-09-30,19.833872261768,9.16,豪悦护理
605011,2023-09-30,5.333783693427,7.75,杭州热电
605020,2023-09-30,6.378904433694,6.3,永和股份
605090,2023-09-30,11.935215663952,15.43,九丰能源
605099,2023-09-30,6.04475264303,15.05,共创草坪
605111,2023-09-30,11.960079512864,6.2,新洁能
605116,2023-09-30,4.600278694642,13.14,奥锐特
605118,2023-09-30,3.495134330671,8.6,力鼎光电
605123,2023-09-30,34.848208048761,10.44,派克新材
605198,2023-09-30,7.056734271149,8.65,安德利
605296,2023-09-30,8.332375277847,-4.79,神农集团
605333,2023-09-30,3.353976249789,-1.54,沪光股份
605376,2023-09-30,6.205733139755,0.76,博迁新材
605507,2023-09-30,13.079327088786,6.75,国邦医药
605555,2023-09-30,7.192256080662,10.1,德昌股份
605599,2023-09-30,4.691322920685,16.67,菜百股份
688001,2023-09-30,8.603623287401,4.89,华兴源创
688003,2023-09-30,9.022049384547,2.41,天准科技
688005,2023-09-30,18.258083441627,8.56,容百科技
688006,2023-09-30,8.478606456821,15.66,杭可科技
688007,2023-09-30,6.147644647501,4.72,光峰科技
688016,2023-09-30,27.154977706775,21.26,心脉医疗
688029,2023-09-30,18.692927863391,11.45,南微医学
688032,2023-09-30,76.968373695802,6.4,禾迈股份
688048,2023-09-30,17.998233475887,-0.7,长光华芯
688050,2023-09-30,19.726158602002,12.77,爱博医疗
688062,2023-09-30,7.313714634885,-20.92,迈威生物
688063,2023-09-30,55.084867641517,7.25,派能科技
688068,2023-09-30,36.859523172229,1.62,热景生物
688083,2023-09-30,21.807668262805,0.15,中望软件
688088,2023-09-30,6.563207660567,3.11,虹软科技
688091,2023-09-30,9.017739244286,9.43,上海谊众
688097,2023-09-30,8.878630331084,5.92,博众精工
688106,2023-09-30,6.108300485932,8.37,金宏气体
688107,2023-09-30,3.784186995361,-8.85,安路科技
688110,2023-09-30,8.37145618013,-3.82,东芯股份
688116,2023-09-30,7.250361905986,6.45,天奈科技
688123,2023-09-30,12.238385131974,4.25,聚辰股份
688127,2023-09-30,3.979821244808,5.92,蓝特光学
688128,2023-09-30,6.913736463881,10.42,中国电研
688131,2023-09-30,16.402132888461,4.95,皓元医药
688139,2023-09-30,13.233151033613,8.71,海尔生物
688141,2023-09-30,6.334510774235,-12.28,杰华特
688146,2023-09-30,9.876535816691,6.27,中船特气
688147,2023-09-30,4.828174684106,7.6,微导纳米
688150,2023-09-30,4.167873655141,3.27,莱特光电
688153,2023-09-30,9.29620584826,-0.32,唯捷创芯
688158,2023-09-30,5.941244960746,-10.02,优刻得
688165,2023-09-30,3.319464386351,-3.12,埃夫特
688177,2023-09-30,2.958673467905,-26.99,百奥泰
688182,2023-09-30,5.29145451925,1.41,灿勤科技
688185,2023-09-30,23.320383937962,-15.74,康希诺
688190,2023-09-30,18.23628679675,11.3,云路股份
688200,2023-09-30,24.290661922802,6.13,华峰测控
688205,2023-09-30,21.484886870755,3.41,德科立
688206,2023-09-30,4.873341615967,-1.34,概伦电子
688208,2023-09-30,6.902620543052,8.05,道通科技
688209,2023-09-30,4.158681571167,0.89,英集芯
688232,2023-09-30,16.14686556597,-1.62,新点软件
688252,2023-09-30,4.655576856734,4.02,天德钰
688262,2023-09-30,7.635307799202,-2.1,国芯科技
688270,2023-09-30,13.679968806232,1.91,臻镭科技
688276,2023-09-30,9.322714879045,8.87,百克生物
688279,2023-09-30,25.366166639311,5.39,峰岹科技
688289,2023-09-30,12.60025225672,3.97,圣湘生物
688300,2023-09-30,6.987714968981,9.9,联瑞新材
688306,2023-09-30,1.559578622732,-4.55,均普智能
688313,2023-09-30,2.53337925539,-2.33,仕佳光子
688321,2023-09-30,3.9100736232,6.71,微芯生物
688326,2023-09-30,42.542742806583,-2.69,经纬恒润
688327,2023-09-30,1.7392926446,-20.85,云从科技
688331,2023-09-30,7.268988440851,-16.87,荣昌生物
688332,2023-09-30,30.858471186417,5.44,中科蓝讯
688333,2023-09-30,10.272900278884,2.41,铂力特
688337,2023-09-30,15.841810575125,2.65,普源精电
688343,2023-09-30,12.488346549041,-8.95,云天励飞
688348,2023-09-30,33.4907530075,4.8,昱能科技
688351,2023-09-30,3.59461208181,0.68,微电生理
688352,2023-09-30,4.796954849249,5.34,颀中科技
688362,2023-09-30,5.921243293406,-4.79,甬矽电子
688372,2023-09-30,21.304335074798,3.75,伟测科技
688380,2023-09-30,7.483809420804,-0.19,中微半导
688382,2023-09-30,3.51831594767,-11.39,益方生物
688390,2023-09-30,17.385526507339,33.51,固德威
688400,2023-09-30,8.637335226882,3.49,凌云光
688403,2023-09-30,3.677919577033,4.76,汇成股份
688408,2023-09-30,19.561664740286,6.11,中信博
688409,2023-09-30,22.278055887977,2.82,富创精密
688432,2023-09-30,3.29909020161,5.44,有研硅
688433,2023-09-30,4.51194365196,5.3,华曙高科
688439,2023-09-30,22.57358717825,9.03,振华风光
688443,2023-09-30,8.067950733419,-56.32,智翔金泰
688484,2023-09-30,8.455380734423,6.6,南芯科技
688486,2023-09-30,20.17106541817,6.16,龙迅股份
688498,2023-09-30,24.970797459883,1.01,源杰科技
688502,2023-09-30,22.339803012879,3.99,茂莱光学
688503,2023-09-30,29.65249016473,9.28,聚和材料
688515,2023-09-30,22.915508234125,-9.16,裕太微
688516,2023-09-30,20.106412008219,29.92,奥特维
688519,2023-09-30,10.512301724163,-4.21,南亚新材
688522,2023-09-30,13.96413104771,1.81,纳睿雷达
688523,2023-09-30,3.902387072159,4.92,航天环宇
688536,2023-09-30,31.517435621974,0.43,思瑞浦
688543,2023-09-30,15.131485251176,7.69,国科军工
688548,2023-09-30,4.271493385978,8.13,广钢气体
688549,2023-09-30,2.059102089643,2.32,中巨芯
688552,2023-09-30,7.730078513972,2.41,航天南湖
688559,2023-09-30,11.260962785323,14.35,海目星
688567,2023-09-30,8.68403753602,-13.91,孚能科技
688575,2023-09-30,4.374400719784,11.61,亚辉龙
688584,2023-09-30,4.617239458512,7.92,上海合晶
688586,2023-09-30,3.124858427832,7.78,江航装备
688591,2023-09-30,9.707130042833,3.41,泰凌微
688596,2023-09-30,10.101891312159,10.36,正帆科技
688612,2023-09-30,7.152239099129,18.54,威迈斯
688630,2023-09-30,14.948304735661,9.21,芯碁微装
688631,2023-09-30,10.673114201933,1.1,莱斯信息
688639,2023-09-30,10.795853445832,20.0,华恒生物
688652,2023-09-30,5.277514453889,19.25,京仪装备
688658,2023-09-30,7.992898371489,3.92,悦康药业
688660,2023-09-30,4.861313662224,-9.58,电气风电
688686,2023-09-30,23.753015036922,7.45,奥普特
688690,2023-09-30,4.12355969349,2.43,纳微科技
688696,2023-09-30,44.784256148857,2.75,极米科技
688698,2023-09-30,8.990517903244,14.66,伟创电气
688700,2023-09-30,7.551050523707,12.21,东威科技
688717,2023-09-30,19.216043808083,56.81,艾罗能源
688726,2023-09-30,,,拉普拉斯
688739,2023-09-30,23.223709255829,4.78,成大生物
688766,2023-09-30,24.872307317783,-5.26,普冉股份
688776,2023-09-30,16.610918119588,3.07,国光电气
688779,2023-09-30,3.850350862515,0.9,五矿新能
688789,2023-09-30,23.338992944253,9.42,宏华数科
688798,2023-09-30,15.201002064985,-3.06,艾为电子
688800,2023-09-30,12.27599535836,4.99,瑞可达
12,2023-12-31,4.575789342399,12.3,南玻A
19,2023-12-31,4.189452328362,7.25,深粮控股
28,2023-12-31,31.289797812916,9.56,国药一致
29,2023-12-31,3.648540501947,-6.52,深深房A
30,2023-12-31,4.404592034894,8.02,富奥股份
35,2023-12-31,4.22024217896,3.22,中国天楹
